"District","Thana","EIIN","College Name","Shift","Version","Group Name","Gender","Min GPA","Own GPA","Available Seat"
"Bagerhat","Morrelganj","134351","Begum Meherunnesa Mahila Mahabiddalay","Day","Bangla","Science","Female","3.00","1.00","50"
"Bagerhat","Morrelganj","134351","Begum Meherunnesa Mahila Mahabiddalay","Day","Bangla","Business Studies","Female","2.00","1.00","50"
"Bagerhat","Morrelganj","134351","Begum Meherunnesa Mahila Mahabiddalay","Day","Bangla","Humanities","Female","1.50","1.00","100"
"Bagerhat","Morrelganj","115158","Dakshin Bangla College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","100"
"Bagerhat","Morrelganj","115158","Dakshin Bangla College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Bagerhat","Morrelganj","115158","Dakshin Bangla College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Bagerhat","Morrelganj","114983","Dr. Khalilur Rahman College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Bagerhat","Morrelganj","114983","Dr. Khalilur Rahman College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Bagerhat","Morrelganj","114983","Dr. Khalilur Rahman College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","150"
"Bagerhat","Morrelganj","115153","GOVT. SIRAJ UDDIN MEMORIAL COLLEGE","Day","Bangla","Business Studies","Co-Edu","2.75","1.00","100"
"Bagerhat","Morrelganj","115153","GOVT. SIRAJ UDDIN MEMORIAL COLLEGE","Day","Bangla","Science","Co-Edu","3.50","1.00","100"
"Bagerhat","Morrelganj","115153","GOVT. SIRAJ UDDIN MEMORIAL COLLEGE","Day","Bangla","Humanities","Co-Edu","3.00","1.00","325"
"Bagerhat","Morrelganj","139640","MOSHARROF HOSSAIN COLLEGE","Day","Bangla","Humanities","Co-Edu","1.00","0.00","200"
"Bagerhat","Morrelganj","139640","MOSHARROF HOSSAIN COLLEGE","Day","Bangla","Science","Co-Edu","1.00","0.00","100"
"Bagerhat","Morrelganj","139640","MOSHARROF HOSSAIN COLLEGE","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","100"
"Bagerhat","Morrelganj","115159","Ma Babar Rin College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Bagerhat","Morrelganj","115159","Ma Babar Rin College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","100"
"Bagerhat","Morrelganj","115159","Ma Babar Rin College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Bagerhat","Morrelganj","115155","Rawshon Ara Memorial Girls  College  Morrelganj","Day","Bangla","Science","Female","1.00","0.00","50"
"Bagerhat","Morrelganj","115155","Rawshon Ara Memorial Girls  College  Morrelganj","Day","Bangla","Humanities","Female","1.00","0.00","150"
"Bagerhat","Morrelganj","115155","Rawshon Ara Memorial Girls  College  Morrelganj","Day","Bangla","Business Studies","Female","1.00","0.00","50"
"Bagerhat","Morrelganj","115154","Salimabad College","Day","Bangla","Science","Co-Edu","3.00","0.00","100"
"Bagerhat","Morrelganj","115154","Salimabad College","Day","Bangla","Humanities","Co-Edu","1.80","0.00","350"
"Bagerhat","Morrelganj","115154","Salimabad College","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","150"
"Bagerhat","Morrelganj","131992","Singjor Gopalpur College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","100"
"Bagerhat","Rampal","115225","Abul Kalam College  Gilatala","Day","Bangla","Business Studies","Co-Edu","2.00","1.00","150"
"Bagerhat","Rampal","115225","Abul Kalam College  Gilatala","Day","Bangla","Humanities","Co-Edu","2.00","1.00","150"
"Bagerhat","Rampal","115225","Abul Kalam College  Gilatala","Day","Bangla","Science","Co-Edu","2.00","1.00","50"
"Bagerhat","Rampal","115226","Rampal Govt. College","Day","Bangla","Humanities","Co-Edu","2.00","0.00","200"
"Bagerhat","Rampal","115226","Rampal Govt. College","Day","Bangla","Science","Co-Edu","3.00","0.00","100"
"Bagerhat","Rampal","115226","Rampal Govt. College","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","100"
"Bagerhat","Rampal","115227","Sundarban Mohila College","Day","Bangla","Humanities","Female","1.00","1.00","150"
"Bagerhat","Rampal","115227","Sundarban Mohila College","Day","Bangla","Business Studies","Female","2.00","1.00","100"
"Bagerhat","Rampal","115227","Sundarban Mohila College","Day","Bangla","Science","Female","3.00","1.00","100"
"Bagerhat","Sarankhola","115264","Matribhasha College","Day","Bangla","Science","Co-Edu","1.00","0.00","100"
"Bagerhat","Sarankhola","115264","Matribhasha College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","100"
"Bagerhat","Sarankhola","115264","Matribhasha College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","150"
"Bagerhat","Sarankhola","115263","Saronkhola Govt. College","Day","Bangla","Business Studies","Co-Edu","3.00","0.00","100"
"Bagerhat","Sarankhola","115263","Saronkhola Govt. College","Day","Bangla","Science","Co-Edu","3.50","0.00","100"
"Bagerhat","Sarankhola","115263","Saronkhola Govt. College","Day","Bangla","Humanities","Co-Edu","2.50","0.00","325"
"Bagerhat","Sarankhola","115265","Tafalbari College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","150"
"Bagerhat","Sarankhola","115265","Tafalbari College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Bagerhat","Sarankhola","115265","Tafalbari College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Chuadanga","Alamdanga","115330","Alamdanga Govt. College","Day","Bangla","Humanities","Co-Edu","2.00","0.00","475"
"Chuadanga","Alamdanga","115330","Alamdanga Govt. College","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","88"
"Chuadanga","Alamdanga","115330","Alamdanga Govt. College","Day","Bangla","Science","Co-Edu","2.50","0.00","150"
"Chuadanga","Alamdanga","115332","Alamdanga Mohila College","Day","Bangla","Business Studies","Female","1.00","0.00","100"
"Chuadanga","Alamdanga","115332","Alamdanga Mohila College","Day","Bangla","Humanities","Female","1.00","0.00","300"
"Chuadanga","Alamdanga","115332","Alamdanga Mohila College","Day","Bangla","Science","Female","1.00","0.00","50"
"Chuadanga","Alamdanga","135689","Bright Model School and College","Day","Bangla","Humanities","Co-Edu","1.00","1.00","200"
"Chuadanga","Alamdanga","135689","Bright Model School and College","Day","Bangla","Science","Co-Edu","1.00","1.00","150"
"Chuadanga","Alamdanga","135689","Bright Model School and College","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","150"
"Chuadanga","Alamdanga","115334","Dr. Afsar Uddin College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","250"
"Chuadanga","Alamdanga","115334","Dr. Afsar Uddin College","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","100"
"Chuadanga","Alamdanga","115335","Hatboalia Higher Secondary School","Day","Bangla","Humanities","Co-Edu","1.00","0.00","150"
"Chuadanga","Alamdanga","115335","Hatboalia Higher Secondary School","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Chuadanga","Alamdanga","115307","Jamjami Girls School And College","Day","Bangla","Science","Female","2.50","1.00","50"
"Chuadanga","Alamdanga","115307","Jamjami Girls School And College","Day","Bangla","Humanities","Female","1.00","1.00","100"
"Chuadanga","Alamdanga","115307","Jamjami Girls School And College","Day","Bangla","Business Studies","Female","2.00","1.00","50"
"Chuadanga","Alamdanga","115333","Khaskarra Mahabiddyalia","Day","Bangla","Humanities","Co-Edu","1.00","0.00","150"
"Chuadanga","Alamdanga","115333","Khaskarra Mahabiddyalia","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Chuadanga","Alamdanga","115333","Khaskarra Mahabiddyalia","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Chuadanga","Alamdanga","115329","M. S. Zoha Mohavidyalaya","Day","Bangla","Business Studies","Co-Edu","2.00","1.00","100"
"Chuadanga","Alamdanga","115329","M. S. Zoha Mohavidyalaya","Day","Bangla","Humanities","Co-Edu","1.50","1.00","400"
"Chuadanga","Alamdanga","115329","M. S. Zoha Mohavidyalaya","Day","Bangla","Science","Co-Edu","2.00","1.00","50"
"Chuadanga","Alamdanga","115331","Nigar Siddik College","Day","Bangla","Humanities","Co-Edu","1.00","1.00","325"
"Chuadanga","Alamdanga","115331","Nigar Siddik College","Day","Bangla","Science","Co-Edu","2.25","1.00","75"
"Chuadanga","Alamdanga","115331","Nigar Siddik College","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","50"
"Chuadanga","Chuadanga Sadar","115381","Badarganj College","Day","Bangla","Business Studies","Co-Edu","2.00","1.00","50"
"Chuadanga","Chuadanga Sadar","115381","Badarganj College","Day","Bangla","Science","Co-Edu","2.50","1.00","50"
"Chuadanga","Chuadanga Sadar","115381","Badarganj College","Day","Bangla","Humanities","Co-Edu","2.50","1.00","400"
"Chuadanga","Chuadanga Sadar","115380","Boro Solua New Model College","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","50"
"Chuadanga","Chuadanga Sadar","115380","Boro Solua New Model College","Day","Bangla","Humanities","Co-Edu","1.00","1.00","300"
"Chuadanga","Chuadanga Sadar","115380","Boro Solua New Model College","Day","Bangla","Science","Co-Edu","1.00","1.00","50"
"Chuadanga","Chuadanga Sadar","115383","Chuadanga Govt. College","Day","Bangla","Business Studies","Co-Edu","3.50","0.00","300"
"Chuadanga","Chuadanga Sadar","115383","Chuadanga Govt. College","Day","Bangla","Humanities","Co-Edu","3.50","0.00","400"
"Chuadanga","Chuadanga Sadar","115383","Chuadanga Govt. College","Day","Bangla","Science","Co-Edu","4.00","0.00","300"
"Chuadanga","Chuadanga Sadar","115382","Chuadanga Paura Degree College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Chuadanga","Chuadanga Sadar","115382","Chuadanga Paura Degree College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Chuadanga","Chuadanga Sadar","115382","Chuadanga Paura Degree College","Day","Bangla","Humanities","Co-Edu","2.00","0.00","475"
"Chuadanga","Chuadanga Sadar","115384","Govt. Adarsha Mohila College  Chuadanga","Day","Bangla","Humanities","Female","2.50","0.00","500"
"Chuadanga","Chuadanga Sadar","115384","Govt. Adarsha Mohila College  Chuadanga","Day","Bangla","Science","Female","3.00","0.00","125"
"Chuadanga","Chuadanga Sadar","115384","Govt. Adarsha Mohila College  Chuadanga","Day","Bangla","Business Studies","Female","2.00","0.00","150"
"Chuadanga","Chuadanga Sadar","135290","Tatul Sheikh College","Day","Bangla","Business Studies","Co-Edu","3.00","0.00","50"
"Chuadanga","Chuadanga Sadar","135290","Tatul Sheikh College","Day","Bangla","Science","Co-Edu","3.50","0.00","100"
"Chuadanga","Chuadanga Sadar","135290","Tatul Sheikh College","Day","Bangla","Humanities","Co-Edu","3.00","0.00","275"
"Chuadanga","Damurhuda","115429","Abdul Wadud Shah College","Day","Bangla","Humanities","Co-Edu","2.00","0.00","550"
"Chuadanga","Damurhuda","115429","Abdul Wadud Shah College","Day","Bangla","Science","Co-Edu","2.00","0.00","50"
"Chuadanga","Damurhuda","115429","Abdul Wadud Shah College","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","50"
"Chuadanga","Damurhuda","115405","Barabaldia School And College","Day","Bangla","Humanities","Co-Edu","1.00","1.00","100"
"Chuadanga","Damurhuda","115405","Barabaldia School And College","Day","Bangla","Science","Co-Edu","1.00","1.00","50"
"Chuadanga","Damurhuda","115405","Barabaldia School And College","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","50"
"Chuadanga","Damurhuda","115387","Damurhuda Pilot Girls School And College","Day","Bangla","Science","Female","2.00","0.00","50"
"Chuadanga","Damurhuda","115387","Damurhuda Pilot Girls School And College","Day","Bangla","Humanities","Female","2.00","0.00","150"
"Chuadanga","Damurhuda","115387","Damurhuda Pilot Girls School And College","Day","Bangla","Business Studies","Female","2.00","0.00","50"
"Chuadanga","Damurhuda","115428","Darshana Govt. College","Day","Bangla","Humanities","Co-Edu","2.00","0.00","500"
"Chuadanga","Damurhuda","115428","Darshana Govt. College","Day","Bangla","Science","Co-Edu","3.00","0.00","150"
"Chuadanga","Damurhuda","115428","Darshana Govt. College","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","300"
"Chuadanga","Damurhuda","138362","Hogoldanga College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Chuadanga","Damurhuda","138362","Hogoldanga College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Chuadanga","Damurhuda","138362","Hogoldanga College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","100"
"Chuadanga","Damurhuda","115430","Karpashdanga Mahabiddyalya","Day","Bangla","Science","Co-Edu","1.00","0.00","220"
"Chuadanga","Damurhuda","115430","Karpashdanga Mahabiddyalya","Day","Bangla","Humanities","Co-Edu","1.00","0.00","400"
"Chuadanga","Damurhuda","115430","Karpashdanga Mahabiddyalya","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Chuadanga","Jiban Nagar","115464","Andulbaria College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Chuadanga","Jiban Nagar","115464","Andulbaria College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Chuadanga","Jiban Nagar","115464","Andulbaria College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","150"
"Chuadanga","Jiban Nagar","115461","Jibannagar College","Day","Bangla","Science","Co-Edu","2.00","1.00","50"
"Chuadanga","Jiban Nagar","115461","Jibannagar College","Day","Bangla","Business Studies","Co-Edu","2.00","1.00","50"
"Chuadanga","Jiban Nagar","115461","Jibannagar College","Day","Bangla","Humanities","Co-Edu","2.00","1.00","430"
"Chuadanga","Jiban Nagar","115462","Jibannagar govt. Adarsha Mohila College","Day","Bangla","Science","Female","2.00","0.00","100"
"Chuadanga","Jiban Nagar","115462","Jibannagar govt. Adarsha Mohila College","Day","Bangla","Humanities","Female","2.00","0.00","300"
"Chuadanga","Jiban Nagar","115462","Jibannagar govt. Adarsha Mohila College","Day","Bangla","Business Studies","Female","2.00","0.00","50"
"","","","","","","","","","",""
"Chuadanga","Jiban Nagar","115463","Uthali College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Chuadanga","Jiban Nagar","115463","Uthali College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","250"
"Chuadanga","Jiban Nagar","115463","Uthali College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Jashore","Abhaynagar","135220","Akij Ideal School And College","Day","Bangla","Science","Co-Edu","4.00","0.00","100"
"Jashore","Abhaynagar","135220","Akij Ideal School And College","Day","Bangla","Business Studies","Co-Edu","3.50","0.00","50"
"Jashore","Abhaynagar","115541","Bhabadaha Mahavidyalaya","Day","Bangla","Humanities","Co-Edu","1.00","0.00","150"
"Jashore","Abhaynagar","115541","Bhabadaha Mahavidyalaya","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Jashore","Abhaynagar","115541","Bhabadaha Mahavidyalaya","Day","Bangla","Science","Co-Edu","2.50","0.00","50"
"Jashore","Abhaynagar","115548","Bhoyrab  Adarsha Mahabyddalya","Day","Bangla","Humanities","Co-Edu","1.50","0.00","200"
"Jashore","Abhaynagar","115548","Bhoyrab  Adarsha Mahabyddalya","Day","Bangla","Business Studies","Co-Edu","1.50","0.00","50"
"Jashore","Abhaynagar","115548","Bhoyrab  Adarsha Mahabyddalya","Day","Bangla","Science","Co-Edu","2.00","0.00","50"
"Jashore","Abhaynagar","115546","Dhopadi S. S. College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","150"
"Jashore","Abhaynagar","115546","Dhopadi S. S. College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Jashore","Abhaynagar","115546","Dhopadi S. S. College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Jashore","Abhaynagar","115549","Gabkhali Magura United College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Jashore","Abhaynagar","115549","Gabkhali Magura United College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Jashore","Abhaynagar","115549","Gabkhali Magura United College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","150"
"Jashore","Abhaynagar","115550","Mahakal Higher Secondary School","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Jashore","Abhaynagar","115550","Mahakal Higher Secondary School","Day","Bangla","Humanities","Co-Edu","1.00","0.00","150"
"Jashore","Abhaynagar","115550","Mahakal Higher Secondary School","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Jashore","Abhaynagar","115543","Noapara Govt. College","Day","Bangla","Science","Co-Edu","4.50","0.00","150"
"Jashore","Abhaynagar","115543","Noapara Govt. College","Day","Bangla","Humanities","Co-Edu","3.00","0.00","330"
